Invoice No.,Item Name
20221,"['Gluten Free Hazelnut Brownie', 'Baked Vada Pav', 'Strawberry White Chocolate Ganache With Rosella Jam Macaroon']"
20222,"['Classic Frappe (350 ML)', 'Iced Latte (350 ML)', 'South Indian Filter Kaapi (250 ML)', 'Almond Frappe (350 ML)', 'Add On Syrup (Add On hazelnuts Syrup)', 'Caramel Frappe (350 ML)']"
20223,['Americano (250 ML)']
20224,['Origanal South Indian Frappe (450 Ml)']
20225,"['Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)', 'Baked Pav Bhaji']"
20226,['Almond Frappe (350 ML)']
20227,['Baked Pav Bhaji']
20228,"['Gluten Free Hazelnut Brownie', 'Kaapicino (250 ML)', 'Add On Syrup (Add On hazelnuts Syrup)']"
20229,['Classic Frappe (350 ML)']
20230,['Classic Frappe (350 Ml)']
20231,['Cappucino (250 ML)']
20232,"['Calzones Veg (Calzone Paneer)', 'Calzones Veg (Calzone Veg)', 'Whole Wheat Ladi Pav 4 Pc', 'Papparoti (Plain)']"
20233,"['Kaapicino (250 ML)', 'South Indian Filter Kaapi (150 ML)', 'South Indian Filter Kaapi (150 ML)']"
20234,"['Cappucino (250 ML)', 'Iced Americano (350 ML)']"
20235,['Kaapicino (250 ML)']
20236,['Classic Frappe (450 Ml)']
20237,"['Classic Frappe (350 ML)', 'Berliners (Nutella Berliner)']"
20238,"['Origanal South Indian Frappe (350 ML)', 'Origanal South Indian Frappe (450 ML)']"
20239,['Cappucino (250 ML)']
20240,['Origanal South Indian Frappe (350 ML)']
20241,"['South Indian Filter Kaapi (250 ML)', 'Origanal South Indian Frappe (350 ML)']"
20242,"['Sea Salt Dark Mocha (350 ML)', 'Choco-crinkle-cookies (COMBO 3 PCS)']"
20243,['Iced Americano (450 Ml)']
20244,"['Chicken Calzone', 'Baked Vada Pav', 'Berliners (Lotus Biscoff Berliner)', 'Berliners (Blueberry Cheese Cake Berliner)', 'Berliners (Dark Choco Mousse Berliner)', 'Origanal South Indian Frappe (350 ML)', 'South Indian Filter Kaapi (150 ML)', 'OAT MILK (200 ML)', 'Iced Americano (350 ML)', 'Americano (350 ML)', 'Madagascar Chocochip Frappe (350 ML)', 'Choco-crinkle-cookies (COMBO 3 PCS)']"
20245,"['Cafe Latte (250 ML)', 'Cappucino (250 ML)', 'Add On Syrup (Add On Tiramisu Syrup)']"
20246,"['Madagascar Chocochip Frappe (350 ML)', 'Classic Frappe (350 ML)']"
20247,['Madagascar Chocochip Frappe (450 ML)']
20248,['Flat White 250 Ml']
20249,"['Vietnamese (350 Ml)', 'Baked Vada Pav']"
20250,['South Indian Filter Kaapi (250 ML)']
20251,['Calzones Veg (Calzone Paneer)']
20252,['Flat White 250 Ml']
20253,['Baked Vada Pav']
20254,['Americano (250 ML)']
20255,"['Pour Over', 'Berliners (Dark Choco Mousse Berliner)']"
20256,"['Origanal South Indian Frappe (350 ML)', 'Madagascar Chocochip Frappe (350 ML)']"
20257,"['Origanal South Indian Frappe (350 ML)', 'Almond Milk (150 ML)']"
20258,"['Baked Vada Pav', 'Baked Pav Bhaji']"
20259,"['Yellow Banana Chips 60 Gm', 'Spicy Banana Chips 60 Gm']"
20260,"['South Indian Filter Kaapi (250 ML)', 'Americano (250 ML)']"
20261,"['Iced Latte (350 ML)', 'Add On Syrup (Add On Caramel Syrup)', 'Add On Syrup (Add On hazelnuts Syrup)']"
20262,"['Cold Brew', 'Spicy Banana Chips 60 Gm']"
20263,"['Cold Brew', 'Classic Frappe (350 ML)']"
20264,['Vietnamese (350 ML)']
20265,['Iced Latte (350 Ml)']
20266,"['Baked Vada Pav', 'Calzones Veg (Calzone Veg)']"
20267,['South Indian Filter Kaapi (150 ML)']
20268,"['Cappucino (250 ML)', 'ALMOND MILK (200 ML)', 'Americano (250 ML)', 'Kaapicino (250 ML)', 'Spicy Banana Chips 60 Gm', 'Yellow Banana Chips 60 Gm']"
20269,"['Iced Latte (350 ML)', 'ALMOND MILK (200 ML)', 'Add On Syrup (Add On Caramel Syrup)']"
20270,"['Cafe Latte (250 ML)', 'Hot Chocolate (250 ML)', 'Almond Honey Latte (350 ML)']"
20271,"['Cappucino (250 ML)', 'Add On Syrup (Add On Caramel Syrup)']"
20272,['South Indian Filter Kaapi (250 ML)']
20273,"['Waves Of Malnad 250 GM', 'Baba Budan Peak 250 Gm']"
20274,"['South Indian Filter Kaapi (150 ML)', 'Americano (250 ML)', 'South Indian Filter Kaapi (150 ML)']"
20275,['Vietnamese (350 ML)']
20276,"['Hazelnut Frappe (350 ML)', 'Tartlets (chocolate Tartlet)']"
20277,['Tartlets (chocolate Tartlet)']
20278,['Caramel Frappe (350 ML)']
20279,['South Indian Filter Kaapi (150 ML)']
20280,"['Hazelnut Frappe (350 ML)', 'Iced Americano (350 ML)', 'Calzones Veg (Calzone Paneer)']"
20281,"['Origanal South Indian Frappe (350 ML)', 'Vietnamese (350 ML)', 'Calzones Veg (Calzone Veg)']"
20282,['Iced Americano (350 ML)']
20283,['Flat White 250 Ml']
20284,"['South Indian Filter Kaapi (150 ML)', 'Hyderabadi Soya Keema Pav', 'Hyderabadi Chicken Keema Pav', 'South Indian Filter Kaapi (150 ML)']"
20285,['South Indian Filter Kaapi (150 ML)']
20286,"['Kaapicino (350 ML)', 'Calzones Veg (Calzone Paneer)']"
20287,['Iced Mocha (350 ML)']
20288,"['Berliners (Nutella Berliner)', 'South Indian Filter Kaapi (250 ML)', 'Caramel Frappe (350 ML)']"
20289,"['Cashew Nuts Nankhatai Veg', 'Baked Vada Pav', 'Cafe Latte (250 ML)', 'Kaapicino (250 ML)']"
20290,"['Iced Latte (350 ML)', 'Baked Vada Pav']"
20291,['Vietnamese (350 ML)']
20292,['South Indian Filter Kaapi (250 ML)']
20293,"['South Indian Filter Kaapi (150 ML)', 'Origanal South Indian Frappe (350 ML)']"
20294,"['Classic Frappe (350 ML)', 'Hazelnut Frappe (450 ML)']"
20295,"['Hazelnut Frappe (350 ML)', 'ALMOND MILK (200 ML)', 'Bon Bon (350 ML)', 'Classic Frappe (350 ML)', 'Iced Americano (350 ML)']"
20296,"['Hazelnut Frappe (450 ML)', 'Cafe Latte (250 ML)']"
20297,"['Madagascar Chocochip Frappe (450 ML)', 'Berliners (Nutella Berliner)', 'Vietnamese (350 ML)']"
20298,['Aeropress']
20299,"['Kaapicino (250 ML)', 'OAT MILK (200 ML)']"
20300,"['Vietnamese (350 ML)', 'Vietnamese (350 ML)']"
20301,"['Iced Americano (350 ML)', 'Iced Latte (350 ML)', 'Sea Salt Dark Mocha Frappe (350 ML)', 'Origanal South Indian Frappe (350 ML)']"
20302,"['Classic Frappe (350 ML)', 'Berliners (Dark Choco Mousse Berliner)']"
20303,"['Hazelnut Frappe (350 ML)', 'Caramel Frappe (350 ML)', 'Hyderabadi Chicken Keema Pav', 'Hyderabadi Chicken Keema Pav', 'Hyderabadi Chicken Keema Pav']"
20304,"['Kaapicino (250 ML)', 'South Indian Filter Kaapi (150 ML)', 'Berliners (Dark Choco Mousse Berliner)']"
20305,['Hazelnut Frappe (350 ML)']
20306,['Cappucino (250 ML)']
20307,"['Choco-crinkle-cookies (COMBO 3 PCS)', 'Gluten Free Hazelnut Brownie', 'Hot Chocolate (250 ML)', 'Berliner Mix 3 Pcs (Lotus Biscoff Berliner)', 'Berliner Mix 3 Pcs (Blueberry Cheese Cake Berliner)', 'Berliner Mix 3 Pcs (Dark Choco Mousse Berliner)']"
20308,"['Cappucino (250 ML)', 'South Indian Filter Kaapi (150 ML)', 'Madagascar Chocochip Frappe (350 ML)', 'Papparoti (Add On Nutella sauce)']"
20309,"['Classic Frappe (350 ML)', 'Classic Frappe (350 ML)', 'Kaapicino (250 ML)', 'Madagascar Chocochip Frappe (350 ML)', 'Americano (250 ML)', 'Papparoti (Plain)']"
20310,"['Berliners (Dark Choco Mousse Berliner)', 'Berliners (Lotus Biscoff Berliner)', 'Rosella Cheesecake Berliner', 'Baked Vada Pav']"
20311,"['Classic Frappe (350 ML)', 'Hyderabadi Chicken Keema Pav', 'South Indian Filter Kaapi (250 ML)', 'Hazelnut Frappe (350 ML)', 'Papparoti (Add On Nutella sauce)']"
20312,['Classic Frappe (450 Ml)']
20313,"['Madagascar Hot Chocolate (250 ML)', 'Iced Americano (350 ML)']"
20314,"['Vietnamese (350 ML)', 'Cold Brew']"
20315,"['Calzones Veg (Calzone Veg)', 'Hyderabadi Chicken Keema Pav', 'Bon Bon (450 ML)']"
20316,"['Mix Tartlet 3 Pcs (chocolate Tartlet)', 'Mix Tartlet 3 Pcs (Filter Kaapi Tartlet)', 'Strawbery Rosella Frangipani Tart', 'Gluten Free Hazelnut Brownie', 'Papparoti (Plain)']"
20317,['Hot Chocolate (350 ML)']
20318,"['Baked Vada Pav', 'Calzones Veg (Calzone Paneer)', 'Calzones Veg (Calzone Veg)', 'Chicken Calzone', 'Berliners (Blueberry Cheese Cake Berliner)', 'South Indian Filter Kaapi (150 ML)']"
20319,['Flat White 250 Ml']
20320,['Gluten Free Hazelnut Brownie']
20321,"['Baked Vada Pav', 'Hyderabadi Chicken Keema Pav']"
20322,"['Chicken Calzone', 'Rosella Cheesecake Berliner']"
20323,"['Baked Vada Pav', 'Hyderabadi Chicken Keema Pav']"
20324,['Hot Chocolate (350 ML)']
20325,['Hot Chocolate (250 Ml)']
20326,['Classic Frappe (450 Ml)']
20327,"['Americano (350 Ml)', 'Cafe Latte 350 Ml (350 Ml)']"
20328,['Americano (250 ML)']
20329,['South Indian Filter Kaapi (250 ML)']
20330,['Kaapicino (250 ML)']
20331,"['Madagascar Chocochip Frappe (450 ML)', 'Yellow Banana Chips 60 Gm']"
20332,['Iced Americano (450 Ml)']
20333,['Cappucino (250 ML)']
20334,"['South Indian Filter Kaapi (150 ML)', 'Chicken Calzone']"
20335,['Kaapicino (250 ML)']
20336,['Origanal South Indian Frappe (350 ML)']
20337,"['Cafe Latte (350 ML)', 'Baked Vada Pav', 'Irish Americano (350 ML)']"
20338,['Bon Bon (350 Ml)']
20339,"['Origanal South Indian Frappe (350 ML)', 'Baked Vada Pav']"
20340,['Classic Frappe (450 Ml)']
20341,"['OAT MILK (200 ML)', 'South Indian Filter Kaapi (250 ML)', 'Iced Latte (450 ML)']"
20342,['Iced Americano (450 ML)']
20343,"['Classic Frappe (450 ML)', 'Berliners (Dark Choco Mousse Berliner)']"
20344,['Origanal South Indian Frappe (350 ML)']
20345,['Cappucino (250 ML)']
20346,['ESPRESSO (30 ML)']
20347,['Cappucino (250 ML)']
20348,['South Indian Filter Kaapi (150 ML)']
20349,"['Cappucino (250 ML)', 'Americano (250 ML)']"
20350,"['Cappucino (250 ML)', 'Cafe Mocha (250 ML)']"
20351,['Cappucino (350 ML)']
20352,"['Iced Latte (350 ML)', 'Chicken Calzone', 'Papparoti (Add On Nutella sauce)']"
20353,"['Iced Mocha (350 ML)', 'Berliners (Blueberry Cheese Cake Berliner)']"
20354,['Origanal South Indian Frappe (350 ML)']
20355,['South Indian Filter Kaapi (250 ML)']
20356,['Classic Frappe (350 ML)']
20357,"['Flat White 250 Ml', 'Americano (250 ML)']"
20358,"['Cappucino (250 ML)', 'Yellow Banana Chips 60 Gm', 'Choco-crinkle-cookies (COMBO 6 PCS)']"
20359,['Origanal South Indian Frappe (450 ML)']
20360,"['South Indian Filter Kaapi (150 ML)', 'Espresso Tonic (Tonic Water)', 'Gluten Free Hazelnut Brownie', 'Choco-crinkle-cookies (COMBO 3 PCS)', 'Spicy Banana Chips 60 Gm']"
20361,['Cappucino (250 ML)']
20362,['South Indian Filter Kaapi (150 ML)']
20363,"['Sea Salt Dark Mocha Frappe (350 ML)', 'South Indian Filter Kaapi (250 ML)']"
20364,"['Classic Frappe (350 ML)', 'Cafe Latte (250 ML)']"
20365,['Madagascar Chocochip Frappe (350 ML)']
20366,"['Cappucino (250 ML)', 'Cafe Latte (250 ML)', 'ALMOND MILK (200 ML)', 'Calzones Veg (Calzone Veg)']"
20367,"['Iced Latte (350 ML)', 'Flat White 250 Ml', 'Espresso Tonic (Tonic Water)']"
20368,"['South Indian Filter Kaapi (250 ML)', 'South Indian Filter Kaapi (250 ML)']"
20369,"['South Indian Filter Kaapi (250 ML)', 'Pour Over', 'Berliners (Nutella Berliner)', 'Tartlets (chocolate Tartlet)', 'Tartlets (Salted Caramel Tartlet)']"
20370,['Classic Frappe (350 ML)']
20371,"['Hazelnut Frappe (350 ML)', 'Kaapicino (350 ML)']"
20372,['Iced Latte (350 ML)']
20373,"['Iced Mocha (350 ML)', 'Madagascar Chocochip Frappe (350 ML)']"
20374,"['Cappucino (350 ML)', 'Americano (350 ML)']"
20375,['Papparoti (Plain)']
20376,['Iced Latte (450 ML)']
20377,['Iced Mocha (350 ML)']
20378,"['Iced Latte (350 ML)', 'Berliners (Nutella Berliner)']"
20379,"['Cafe Mocha (250 ML)', 'Cappucino (250 ML)', 'Hot Chocolate (250 ML)']"
20380,['South Indian Filter Kaapi (150 ML)']
20381,"['South Indian Filter Kaapi (150 ML)', 'South Indian Filter Kaapi (150 ML)']"
20382,"['South Indian Filter Kaapi (250 ML)', 'South Indian Filter Kaapi (150 ML)']"
20383,"['Madagascar Hot Chocolate (250 ML)', 'Hazelnut Frappe (450 ML)']"
20384,['South Indian Filter Kaapi (150 ML)']
20385,['Hot Chocolate (250 ML)']
20386,"['Hot Chocolate (250 ML)', 'Mix Tartlet 3 Pcs (chocolate Tartlet)', 'Mix Tartlet 3 Pcs (Kacha Nimbu Tartlet)', 'Yellow Banana Chips 60 Gm', 'Spicy Banana Chips 60 Gm']"
20387,"['Madagascar Hot Chocolate (250 ML)', 'Iced Latte (350 ML)']"
20388,"['Almond Frappe (350 ML)', 'Hazelnut Frappe (350 ML)', 'ALMOND MILK (200 ML)']"
20389,['Hot Chocolate (250 ML)']
20390,"['Iced Latte (350 ML)', 'Cappucino (250 ML)', 'Spicy Banana Chips 60 Gm']"
20391,"['Iced Latte (350 ML)', 'Iced Latte (350 ML)']"
20392,"['Waves Of Malnad 250 GM', 'Cashew Nuts Nankhatai Veg']"
20393,['South Indian Filter Kaapi (250 ML)']
20394,"['Aeropress', 'Iced Americano (350 ML)', 'Add On Syrup (Add On Tiramisu Syrup)']"
20395,"['Cappucino (250 ML)', 'Iced Mocha (350 ML)', 'Hazelnut Frappe (350 ML)']"
20396,"['Hazelnut Frappe (450 ML)', 'Caramel Frappe (450 ML)', 'Vanilla Praline (450 ML)', 'Baked Vada Pav', 'Baked Vada Pav']"
20397,"['Iced Americano (350 ML)', 'Almond Frappe (350 ML)']"
20398,"['Almond Frappe (450 ML)', 'Baked Vada Pav', 'Hyderabadi Chicken Keema Pav', 'Papparoti (Plain)', 'Berliners (Blueberry Cheese Cake Berliner)', 'Berliners (Dark Choco Mousse Berliner)', 'Berliners (Nutella Berliner)']"
20399,"['Choco-crinkle-cookies (COMBO 3 PCS)', 'Calzones Veg (Calzone Paneer)', 'Chicken Calzone']"
20400,"['Hyderabadi Chicken Keema Pav', 'Berliner Mix 3 Pcs (Blueberry Cheese Cake Berliner)', 'Berliner Mix 3 Pcs (Dark Choco Mousse Berliner)', 'Berliner Mix 3 Pcs (Nutella Berliner)', 'Papparoti (Add On Nutella sauce)']"
20401,['Gluten Free Hazelnut Brownie']
20402,['Hot Chocolate (350 ML)']
20403,['Hyderabadi Soya Keema Pav']
20404,"['Hot Chocolate (250 ML)', 'Vietnamese (350 ML)']"
20405,"['Strawbery Rosella Frangipani Tart', 'Calzones Veg (Calzone Paneer)', 'Baked Pav Bhaji']"
20406,"['Hot Chocolate (350 ML)', 'Gluten Free Hazelnut Brownie', 'South Indian Filter Kaapi (150 ML)']"
20407,['Iced Americano (450 ML)']
20408,"['Bon Bon (350 ML)', 'Cappucino (250 ML)']"
20409,['Sea Salt Dark Mocha (250 ML)']
20410,['Madagascar Chocochip Frappe (450 ML)']
20411,['Kaapicino (250 ML)']
20412,['South Indian Filter Kaapi (150 ML)']
20413,['Almond Frappe (350 ML)']
20414,"['Kaapicino (350 ML)', 'Calzones Veg (Calzone Veg)']"
20415,['Papparoti (Add On Nutella sauce)']
20416,['Almond Frappe (350 ML)']
20417,"['Iced Latte (450 ML)', 'Americano (250 ML)']"
20418,"['Madagascar Chocochip Frappe (350 ML)', 'Baked Vada Pav', 'Baked Pav Bhaji', 'Hyderabadi Chicken Keema Pav']"
20419,"['Origanal South Indian Frappe (350 ML)', 'Papparoti (Plain)', 'ALMOND MILK (200 ML)', 'Iced Latte (350 ML)', 'Hot Chocolate (250 ML)', 'Mix Berliner 2 Pcs (Nutella Berliner)', 'Mix Berliner 2 Pcs (Blueberry Cheese Cake Berliner)']"
20420,['Cappucino (250 ML)']
20421,"['South Indian Filter Kaapi (150 ML)', 'South Indian Filter Kaapi (150 ML)']"
20422,['South Indian Filter Kaapi (250 ML)']
20423,"['Americano (250 ML)', 'Papparoti (Plain)']"
20424,['Iced Americano (450 ML)']
20425,"['Hazelnut Frappe (350 ML)', 'Iced Latte (350 ML)', 'OAT MILK (200 ML)']"
20426,['South Indian Filter Kaapi (250 ML)']
20427,['Hyderabadi Chicken Keema Pav']
20428,['Iced Latte (350 ML)']
20429,['Vietnamese (350 ML)']
20430,['Iced Americano (350 ML)']
20431,"['Cafe Latte (250 ML)', 'Madagascar Chocochip Frappe (350 ML)']"
20432,"['Baked Vada Pav', 'Origanal South Indian Frappe (350 ML)']"
20433,['Caramel Frappe (350 ML)']
20434,"['Almond Honey Latte (350 ML)', 'Hot Chocolate (250 ML)']"
20435,"['Sea Salt Dark Mocha Frappe (350 ML)', 'Cold Brew']"
20436,"['Hazelnut Frappe (450 ML)', 'OAT MILK (200 ML)', 'Kaapicino (250 ML)']"
20437,"['Classic Frappe (350 ML)', 'Spicy Banana Chips 60 Gm']"
20438,"['Iced Americano (350 ML)', 'Add On Syrup (Add On Vanilla Syrup)']"
20439,"['Cafe Mocha (250 ML)', 'Papparoti (Plain)', 'Baked Vada Pav']"
20440,"['Madagascar Chocochip Frappe (350 ML)', 'Sea Salt Dark Mocha Frappe (350 ML)', 'Macchiato 30 Ml', 'Papparoti (Add On Nutella sauce)', 'Hazelnut Frappe (350 ML)']"
20441,"['Origanal South Indian Frappe (450 ML)', 'Choco-crinkle-cookies (COMBO 3 PCS)', 'Sea Salt Dark Mocha Frappe (350 ML)']"
20442,['Spicy Banana Chips 60 Gm']
20443,"['Mix Berliner 2 Pcs (Nutella Berliner)', 'Mix Berliner 2 Pcs (Dark Choco Mousse Berliner)']"
20444,"['Cafe Mocha (250 ML)', 'Sea Salt Dark Mocha (250 ML)', 'Hot Chocolate (250 ML)', 'Tartlets (chocolate Tartlet)', 'Calzones Veg (Calzone Veg)', 'Baked Vada Pav', 'Baked Pav Bhaji']"
20445,"['Cafe Latte (250 ML)', 'OAT MILK (200 ML)']"
20446,['Classic Frappe (350 ML)']
20447,['South Indian Filter Kaapi (150 ML)']
20448,"['South Indian Filter Kaapi (150 ML)', 'Origanal South Indian Frappe (350 ML)', 'Hyderabadi Chicken Keema Pav']"
20449,"['Sea Salt Dark Mocha Frappe (350 ML)', 'Hazelnut Frappe (350 ML)']"
20450,['South Indian Filter Kaapi (250 ML)']
20451,"['Flat White 250 Ml', 'Iced Latte (350 ML)']"
20452,"['Nariyal Irish Cream Frappe (350 ML)', 'Vietnamese (350 ML)', 'Cappucino (250 ML)', 'Add On Syrup (Add On hazelnuts Syrup)', 'Berliner Mix 3 Pcs (Lotus Biscoff Berliner)', 'Berliner Mix 3 Pcs (Nutella Berliner)']"
20453,"['Iced Latte (350 ML)', 'Add On Syrup (Add On hazelnuts Syrup)']"
20454,"['Origanal South Indian Frappe (350 ML)', 'Baked Vada Pav']"
20455,"['Spicy Banana Chips 60 Gm', 'Yellow Banana Chips 60 Gm']"
20456,"['South Indian Filter Kaapi (250 ML)', 'Classic Frappe (350 ML)', 'Baked Vada Pav']"
20457,"['Hyderabadi Chicken Keema Pav', 'Tartlets (chocolate Tartlet)', 'Hot Chocolate (250 ML)']"
20458,['South Indian Filter Kaapi (150 ML)']
20459,"['Papparoti (Plain)', 'Almond Honey Latte (250 ML)', 'South Indian Filter Kaapi (150 ML)', 'Calzones Veg (Calzone Paneer)']"
20460,"['Cafe Mocha (250 ML)', 'South Indian Filter Kaapi (250 ML)']"
20461,"['Vietnamese (350 ML)', 'South Indian Filter Kaapi (150 ML)', 'Classic Frappe (350 ML)', 'Baked Vada Pav', 'Papparoti (Add On Nutella sauce)', 'Calzones Veg (Calzone Paneer)', 'Spicy Banana Chips 60 Gm', 'Calzones Veg (Calzone Paneer)']"
20462,"['Cold Brew', 'Almond Frappe (350 ML)']"
20463,['Madagascar Hot Chocolate (350 ML)']
20464,"['Cafe Latte (350 ML)', 'South Indian Filter Kaapi (250 ML)', 'ALMOND MILK (200 ML)', 'Choco-crinkle-cookies (COMBO 3 PCS)']"
20465,['Vietnamese (350 ML)']
20466,"['South Indian Filter Kaapi (250 ML)', 'Berliners (Nutella Berliner)', 'South Indian Filter Kaapi (150 ML)']"
20467,"['Vietnamese (350 ML)', 'Origanal South Indian Frappe (350 ML)']"
20468,"['Iced Mocha (350 ML)', 'Irish Americano (350 ML)']"
20469,"['Iced Americano (350 ML)', 'Cappucino (250 ML)', 'Iced Americano (350 ML)']"
20470,"['Cafe Latte (250 ML)', 'Americano (250 ML)', 'Americano (250 ML)']"
20471,['Papparoti (Add On Nutella sauce)']
20472,"['South Indian Filter Kaapi (150 ML)', 'Papparoti (Add On Nutella sauce)', 'Baked Vada Pav']"
20473,"['Sea Salt Dark Mocha Frappe (350 ML)', 'Cappucino (350 ML)', 'South Indian Filter Kaapi (250 ML)']"
20474,['Berliners (Nutella Berliner)']
20475,"['Vietnamese (450 ML)', 'Madagascar Chocochip Frappe (450 ML)']"
20476,"['South Indian Filter Kaapi (250 ML)', 'Papparoti (Add On Nutella sauce)']"
20477,['Hot Chocolate (250 ML)']
20478,['Americano (250 ML)']
20479,"['Baked Vada Pav', 'Baked Pav Bhaji', 'Berliners (Blueberry Cheese Cake Berliner)', 'South Indian Filter Kaapi (250 ML)', 'South Indian Filter Kaapi (150 ML)']"
20480,"['Berliners (Lotus Biscoff Berliner)', 'Berliners (Dark Choco Mousse Berliner)', 'Rosella Cheesecake Berliner', 'Papparoti (Add On Nutella sauce)']"
20481,"['Americano (250 ML)', 'Hot Chocolate (250 ML)', 'Papparoti (Add On Nutella sauce)']"
20482,"['Berliners (Dark Choco Mousse Berliner)', 'Calzones Veg (Calzone Veg)', 'Baked Vada Pav', 'Hyderabadi Soya Keema Pav']"
20483,"['Papparoti (Add On Nutella sauce)', 'Hot Chocolate (250 ML)', 'ALMOND MILK (200 ML)']"
20484,['South Indian Filter Kaapi (150 ML)']
20485,"['South Indian Filter Kaapi (150 ML)', 'South Indian Filter Kaapi (150 ML)']"
20486,"['Classic Frappe (350 Ml)', 'Cashew Nuts Nankhatai Veg']"
20487,"['South Indian Filter Kaapi (150 ML)', 'Calzones Veg (Calzone Veg)']"
20488,"['Kaapicino (250 ML)', 'Papparoti (Plain)']"
20489,['Cafe Latte (250 ML)']
20490,"['Vietnamese (350 ML)', 'Origanal South Indian Frappe (350 ML)', 'Baked Vada Pav', 'Baked Pav Bhaji', 'Hyderabadi Chicken Keema Pav']"
20491,['Origanal South Indian Frappe (350 ML)']
20492,"['Americano (350 ML)', 'South Indian Filter Kaapi (250 ML)']"
20493,['Americano (350 ML)']
20494,"['Baked Vada Pav', 'Iced Latte (350 ML)', 'Classic Frappe (350 ML)']"
20495,['Iced Americano (450 ML)']
20496,['Madagascar Hot Chocolate (250 ML)']
20497,"['Choco-crinkle-cookies (COMBO 3 PCS)', 'Cappucino (250 ML)', 'Classic Frappe (350 ML)']"
20498,['Iced Americano (350 ML)']
20499,['South Indian Filter Kaapi (150 ML)']
20500,['Choco-crinkle-cookies (COMBO 6 PCS)']
20501,['Irish Americano (250 Ml)']
20502,"['Vietnamese (350 ML)', 'Cafe Latte (250 ML)', 'Add On Syrup (Add On Vanilla Syrup)']"
20503,['Cappucino (250 ML)']
20504,['Flat White 250 Ml']
20505,"['Mix Berliner 2 Pcs (Lotus Biscoff Berliner)', 'Mix Berliner 2 Pcs (Dark Choco Mousse Berliner)', 'South Indian Filter Kaapi (150 ML)']"
20506,['Flat White 250 Ml']
20507,"['Cappucino (250 ML)', 'Spicy Banana Chips 60 Gm']"
20508,['Vietnamese (350 ML)']
20509,['South Indian Filter Kaapi (150 ML)']
20510,"['Iced Latte (350 ML)', 'Add On Syrup (Add On Cinnamon Syrup)', 'Add On Syrup (Add On Caramel Syrup)']"
20511,"['Caramel Frappe (350 ML)', 'ALMOND MILK (200 ML)', 'Almond Frappe (350 ML)']"
20512,['Vietnamese (350 Ml)']
20513,"['Flat White 250 Ml', 'Sea Salt Dark Mocha Frappe (350 ML)', 'Chicken Calzone']"
20514,['Madagascar Chocochip Frappe (350 ML)']
20515,"['Cappucino (250 ML)', 'OAT MILK (200 ML)']"
20516,['Hazelnut Frappe (350 ML)']
20517,"['Cappucino (250 ML)', 'Americano (250 ML)', 'Berliners (Nutella Berliner)']"
20518,['South Indian Filter Kaapi (150 ML)']
20519,"['Hazelnut Frappe (350 ML)', 'ALMOND MILK (200 ML)']"
20520,['Hazelnut Frappe (350 ML)']
20521,"['South Indian Filter Kaapi (150 ML)', 'Origanal South Indian Frappe (350 ML)', 'Choco-crinkle-cookies (COMBO 3 PCS)', 'Mix Berliner 2 Pcs (Blueberry Cheese Cake Berliner)', 'Mix Berliner 2 Pcs (Dark Choco Mousse Berliner)']"
20522,"['Hyderabadi Chicken Keema Pav', 'Baked Pav Bhaji']"
20523,['Origanal South Indian Frappe (350 ML)']
20524,"['Iced Mocha (350 ML)', 'Madagascar Chocochip Frappe (350 ML)']"
20525,"['Kaapicino (250 ML)', 'South Indian Filter Kaapi (150 ML)', 'Papparoti (Plain)']"
20526,"['Hazelnut Frappe (350 ML)', 'Almond Frappe (350 ML)']"
